business_age,annual_revenue,monthly_cash_flow,existing_loan,repayment_history,gst_consistency,profit_margin,transaction_count,payment_defaults,loan_amount,debt_to_income,loan_default
8,4982337,336009,718954,91,61,24.83,388,2,1333049,0.14,0
6,3341537,328100,264813,51,64,14.14,352,1,1580906,0.08,0
5,1380859,372871,180499,53,87,19.44,149,9,632696,0.13,1
15,4787749,287132,474833,61,73,26.32,947,7,352385,0.1,0
15,3726844,168795,398933,60,50,11.32,197,3,705498,0.11,0
2,2180425,43800,719935,53,67,27.17,114,0,869640,0.33,0
1,4950411,168502,604025,92,95,21.44,336,5,748192,0.12,0
11,1661742,209548,1072982,58,56,7.88,926,5,1888669,0.65,1
10,3141616,267653,227894,59,91,21.72,120,1,1851542,0.07,0
18,2674370,359473,1061449,76,90,7.0,215,1,539070,0.4,0
18,2278937,62284,125812,55,51,5.43,821,7,264645,0.06,1
17,3941372,66232,868480,64,89,31.69,227,6,1135541,0.22,0
8,727340,54420,547749,91,80,19.7,626,1,1663841,0.75,0
15,1555097,309854,413926,80,82,21.3,492,9,1669710,0.27,1
8,2255397,102035,1002992,71,79,13.4,634,0,782745,0.44,0
17,1447486,303427,13448,55,80,21.28,27,7,519063,0.01,0
12,2627115,207241,597446,82,83,10.07,155,9,354385,0.23,1
8,2148697,203529,499600,78,56,27.37,629,1,229443,0.23,0
14,1279037,259863,968303,70,74,29.7,930,4,500636,0.76,1
4,4152910,35968,1273651,79,65,30.68,280,5,1140812,0.31,1
1,4351951,72508,1214609,70,71,8.2,166,9,404291,0.28,1
1,3355200,245863,698367,85,85,21.73,477,0,1948814,0.21,0
19,1055695,204292,65470,71,76,29.26,924,1,628545,0.06,0
16,312036,385579,183328,95,66,8.85,716,9,1896602,0.59,1
14,4582978,95366,1368906,69,53,7.99,457,3,1167272,0.3,1
16,2584819,15738,26547,71,84,29.51,432,1,659051,0.01,0
5,4031854,13098,1143048,89,90,28.9,519,5,323341,0.28,0
9,1089694,105424,1155463,60,71,18.46,251,3,1523187,1.06,1
2,790348,214705,706791,96,96,8.29,120,2,694819,0.89,0
18,2960911,88672,942980,80,84,20.48,166,5,1035630,0.32,0
6,1571446,310388,733771,100,93,16.84,736,8,1108958,0.47,0
9,3624404,149325,797118,89,64,20.56,526,7,133923,0.22,1
1,1109121,326477,148608,62,89,18.2,577,1,1397540,0.13,0
9,3821301,135349,1344782,67,93,22.06,123,2,1583145,0.35,0
16,2340314,60969,1342373,71,70,26.81,355,1,581899,0.57,0
13,4266981,100744,141439,66,62,28.25,465,9,1917259,0.03,1
9,4667801,211495,1068205,87,96,24.47,753,6,1360071,0.23,0
13,2409465,127286,645044,74,60,10.97,463,8,451011,0.27,0
9,2325629,85028,1006140,81,98,16.91,137,0,369346,0.43,0
11,2383525,307565,465406,64,76,7.14,536,2,1520858,0.2,0
4,4274669,48575,287207,62,80,18.55,948,5,294240,0.07,0
2,893464,13192,1330042,75,93,34.11,742,3,465265,1.49,1
6,918730,121116,739906,99,81,24.25,586,9,1342483,0.81,1
14,1777415,91311,508853,60,79,9.64,550,9,1625752,0.29,1
4,4462663,90781,799125,62,67,13.06,932,0,347838,0.18,0
6,3793824,46527,1188889,82,65,6.94,107,8,359245,0.31,1
19,4868223,62181,422994,99,84,10.47,778,6,1380816,0.09,0
6,1558356,101472,1413099,86,58,19.64,648,6,619557,0.91,1
2,1715719,91219,681326,87,88,15.35,495,0,597769,0.4,0
18,4341426,129783,795707,50,100,11.12,701,8,353202,0.18,1
13,1016117,171554,1094182,88,86,9.4,504,7,727807,1.08,1
9,1037566,189300,1658,76,100,24.68,681,9,1590601,0.0,1
19,1356543,93265,225571,85,59,21.74,314,4,596632,0.17,0
13,294455,60126,1121044,81,61,30.28,739,3,375485,3.81,1
11,1709639,292689,1456040,90,57,10.5,400,0,1794489,0.85,0
1,1423981,65114,1466229,64,52,30.44,302,8,951842,1.03,1
7,2536798,365884,695087,80,68,22.34,863,7,1955648,0.27,1
15,4584241,216422,1197849,55,60,12.99,705,1,1829841,0.26,0
1,2769464,198873,565438,74,57,13.21,658,3,1410622,0.2,0
12,2358344,286034,770508,98,75,16.71,175,3,1813774,0.33,0
7,1035165,131284,1300351,67,94,18.8,199,6,910707,1.26,1
15,3580889,324626,268520,71,72,7.48,980,2,1285987,0.07,0
19,1934428,204469,1362393,80,59,30.26,954,7,1208575,0.7,1
1,4022069,152290,789908,85,67,8.65,909,6,462833,0.2,0
17,4680591,343735,1297041,58,61,19.5,933,9,1030953,0.28,1
17,2243683,98241,856334,95,88,16.49,106,3,1749429,0.38,0
3,3344787,306866,507726,52,75,20.37,425,8,278622,0.15,1
12,3012789,321575,877701,82,60,31.62,855,5,252885,0.29,0
6,3452772,192615,980382,76,59,34.67,515,2,833520,0.28,0
11,1753749,314144,622619,92,52,5.61,286,6,1921929,0.36,1
3,2478214,344119,1462407,50,56,16.8,613,5,909091,0.59,1
8,656104,40921,535452,93,53,29.53,83,7,581528,0.82,1
14,2366503,371409,825748,58,89,14.8,138,4,767428,0.35,0
14,434085,360891,1209207,54,57,24.47,986,5,332902,2.79,1
10,958171,171686,325112,64,87,34.77,360,0,833246,0.34,0
2,698095,202261,1246448,99,62,24.4,332,7,1588263,1.79,1
14,2367461,27601,438201,58,61,8.34,182,0,257952,0.19,0
9,1367732,103332,1251771,94,84,30.29,524,2,1436567,0.92,0
3,2635296,395398,558382,77,87,34.0,312,1,265127,0.21,0
8,1690424,212615,317473,62,100,26.38,709,5,114802,0.19,1
16,221576,391148,1032553,73,92,17.57,396,7,1939952,4.66,1
2,3873336,245572,1393858,94,85,33.45,561,7,1673224,0.36,0
6,2963262,300144,66141,59,96,34.06,420,6,949907,0.02,1
12,2924442,140439,153415,91,51,33.05,692,6,446038,0.05,0
5,3530263,249691,652595,71,64,17.35,419,7,225807,0.18,1
2,3865842,129277,977042,88,98,28.69,418,4,1020968,0.25,0
16,2937968,302527,1473881,71,83,24.63,928,2,249682,0.5,1
5,2991338,152857,446811,86,88,10.39,506,1,392751,0.15,0
15,2386203,50910,1393917,88,75,21.07,534,2,1022548,0.58,0
12,3111451,180100,868750,69,97,27.43,43,2,318617,0.28,0
4,3537031,165927,161101,59,54,31.88,938,6,1641946,0.05,1
15,2500457,296425,603311,59,97,30.88,78,0,1842636,0.24,0
11,3652550,385982,1493116,75,74,9.64,768,6,815250,0.41,1
16,4145123,14841,838394,74,100,19.64,259,5,849146,0.2,0
6,2754728,107204,1423757,77,83,19.35,330,9,1234401,0.52,1
14,4968026,70155,694402,62,96,31.96,340,1,431455,0.14,0
18,2363769,328457,469596,64,53,5.06,691,9,1980355,0.2,1
12,4283501,269589,1133435,55,83,27.16,500,0,620779,0.26,0
11,1980248,271140,615221,61,76,23.56,591,8,1280465,0.31,1
13,2808026,383832,1094533,68,91,32.65,771,1,495362,0.39,0
11,4995817,158515,830171,81,78,18.71,433,3,1107198,0.17,0
16,2380019,142994,300877,60,54,24.73,341,8,714580,0.13,1
15,979957,304120,569677,87,67,34.18,421,8,778840,0.58,1
15,2113980,153063,160787,82,53,27.32,78,0,394290,0.08,0
4,1707394,114405,843354,51,50,7.02,72,1,1910073,0.49,0
11,3179845,63744,1498043,64,99,10.03,83,1,1574403,0.47,0
19,2912188,12473,979298,85,69,29.64,652,1,1105379,0.34,0
15,454265,149180,17580,54,55,15.04,138,7,1697098,0.04,1
4,4913797,38715,378044,64,69,26.18,305,7,1671068,0.08,1
13,1110913,254826,394039,92,69,25.99,37,9,1908254,0.35,0
19,2257017,263856,1307649,59,95,34.81,24,7,1808894,0.58,1
2,853817,249419,223080,66,76,19.1,856,3,1990425,0.26,0
14,1196433,262508,793516,83,75,27.13,411,7,157036,0.66,1
4,2235286,309461,1388711,73,81,6.46,924,6,1781652,0.62,1
16,2781505,337660,1452399,59,59,18.88,179,7,1731870,0.52,1
20,4308949,174434,606743,79,67,10.6,907,0,746634,0.14,0
14,4874071,64604,1423260,52,90,30.22,161,2,682502,0.29,0
15,4403887,14889,1002434,100,61,30.2,416,9,127450,0.23,1
3,4968979,230629,376684,86,59,12.09,37,5,1606349,0.08,0
8,1697850,345892,993859,52,73,14.55,599,0,176227,0.59,0
16,4236480,304115,667329,89,73,26.07,133,3,1359815,0.16,0
10,1146803,60551,803765,54,100,27.15,553,8,687499,0.7,1
4,3686444,144273,470452,77,87,24.73,551,6,906028,0.13,0
18,4210088,247230,1437902,93,95,34.9,930,0,1207576,0.34,0
2,2295598,246139,754207,63,74,31.06,794,5,1871368,0.33,0
17,668298,118957,560956,88,57,17.51,480,5,492712,0.84,1
13,4203031,99882,798377,60,63,14.81,629,1,1968865,0.19,0
4,4530453,310102,626816,57,92,22.91,636,5,878722,0.14,0
11,770303,220323,46526,86,80,29.53,305,9,1279956,0.06,0
7,1188651,277825,572005,57,73,19.26,24,1,1653867,0.48,0
12,3517657,111982,1263814,61,65,27.13,148,7,780528,0.36,1
10,3536640,56870,509740,64,69,5.57,975,6,259491,0.14,1
7,4388695,223328,1286220,68,87,32.78,690,5,1919642,0.29,0
13,2860891,339347,1401200,97,96,28.22,782,9,591389,0.49,1
7,4816167,169224,733709,95,64,16.83,518,5,1742893,0.15,0
17,759119,60061,1032540,77,63,16.52,295,8,112756,1.36,1
10,2163957,198691,1184249,56,61,8.09,102,8,1571080,0.55,1
10,2542094,68235,1168960,89,83,29.48,851,9,1277991,0.46,1
4,2392271,310034,1066415,56,57,28.06,137,9,1029888,0.45,1
20,3045376,100073,837769,79,68,23.91,979,1,1659741,0.28,0
4,4156558,333545,433420,67,95,8.04,48,2,1057356,0.1,0
7,3931570,21217,20195,73,54,12.87,377,9,1819131,0.01,1
1,3232362,320495,1469640,55,76,18.77,669,6,1234786,0.45,1
12,1401988,305885,613517,100,90,12.98,176,9,221789,0.44,1
13,1790346,202386,112265,53,62,18.02,50,8,1969133,0.06,1
10,4634921,273552,1309351,52,81,11.78,862,5,624370,0.28,1
15,3454449,52903,1220502,98,80,15.49,305,0,1222554,0.35,0
13,805398,225280,1361718,100,90,24.57,684,6,830181,1.69,1
9,4507910,117042,198462,96,95,31.77,355,0,203715,0.04,0
9,1787514,253725,1342278,55,86,16.55,589,4,937971,0.75,1
15,3522918,142290,43585,75,51,25.76,332,8,1589595,0.01,1
10,460102,191644,1264462,93,56,9.04,618,9,1207401,2.75,1
10,347631,394333,302408,100,97,21.22,142,9,443180,0.87,1
8,1543054,119268,426542,87,60,32.65,722,8,422699,0.28,1
16,2533697,40105,1457459,60,60,5.84,884,0,489219,0.58,1
17,3359016,79634,542353,78,72,13.03,390,5,1578288,0.16,0
5,1926334,389570,376526,69,80,8.97,824,2,367438,0.2,0
4,3553030,148691,873623,59,93,20.99,333,8,1193428,0.25,1
18,2047199,28226,927510,75,94,25.39,47,2,1665404,0.45,0
19,3407443,35322,333963,97,57,6.73,174,1,165858,0.1,0
4,1838004,389648,1417878,76,81,7.11,985,7,377980,0.77,1
7,1929187,330359,438292,99,97,31.09,249,2,593577,0.23,0
10,3527775,177284,1248509,63,70,18.69,568,4,791188,0.35,0
18,4661595,104835,751679,85,80,18.89,25,5,754381,0.16,0
19,3660096,265027,1492185,61,50,33.34,492,9,542194,0.41,1
4,1530363,83079,789575,72,62,14.61,992,9,1234196,0.52,1
10,3646839,33946,756701,70,60,31.91,337,0,955352,0.21,0
1,3313506,172812,1368225,57,78,34.23,244,6,1289101,0.41,0
18,4497839,382877,1454209,88,53,12.25,52,6,1042885,0.32,1
5,1761014,17253,162372,58,85,20.42,108,4,621099,0.09,0
15,4977551,89311,1339616,73,64,21.03,353,8,557758,0.27,1
17,4789369,304957,758339,80,52,30.99,59,1,1600669,0.16,0
3,3019648,320509,1361349,74,100,14.12,700,4,1257113,0.45,0
12,3457983,77593,1469398,66,78,28.94,394,1,284449,0.42,0
2,3854250,159485,61330,91,70,34.13,317,1,882064,0.02,0
1,951972,236833,793983,78,51,30.21,412,8,1119264,0.83,1
17,459427,48485,363116,52,55,32.27,37,6,1414384,0.79,1
16,3777507,209304,1430343,70,80,26.25,546,3,529080,0.38,1
5,3831171,383648,375360,57,73,32.12,151,7,1893284,0.1,1
15,2439155,288245,854214,63,89,9.95,309,3,1483821,0.35,0
3,3943185,18831,327535,88,66,26.37,849,0,1743059,0.08,0
7,2557681,324041,1415677,65,54,26.96,825,9,781289,0.55,1
11,3055825,15004,587699,67,51,18.18,228,2,214836,0.19,0
10,914261,318068,764797,80,61,7.39,346,9,1113144,0.84,1
9,3970433,47170,1121761,60,54,23.67,522,0,1285378,0.28,0
14,4626111,53555,499961,87,91,6.56,298,1,1900770,0.11,0
13,224363,128115,500735,69,90,16.47,401,1,1761947,2.23,1
2,594798,376360,127574,95,69,16.81,807,6,1131889,0.21,1
3,2245990,338074,1078000,94,57,34.97,971,3,1306007,0.48,0
7,1585049,188475,1090135,53,50,13.99,328,9,417558,0.69,1
18,2298772,308509,510926,69,55,29.61,917,8,220241,0.22,1
3,1698447,334332,248290,80,60,6.6,296,1,176003,0.15,0
10,3441147,217132,1321795,69,52,20.89,95,8,575750,0.38,1
7,1745288,370777,415915,60,80,21.1,317,5,1910671,0.24,0
9,4302622,73471,272094,99,77,23.86,844,9,1133104,0.06,0
17,1795123,67287,1087881,50,96,29.3,397,7,1672071,0.61,1
11,4414959,331220,522037,93,92,27.86,452,6,1643109,0.12,0
7,2199085,126475,1314289,67,54,27.83,878,7,1350593,0.6,1
14,1149133,60151,66778,88,75,17.97,131,8,1754942,0.06,0
19,650400,77384,1413353,93,65,26.82,797,7,1885456,2.17,1
4,4269305,372009,1407027,82,80,19.74,91,5,1702098,0.33,0
6,1591538,43541,878606,85,77,7.01,336,7,358523,0.55,1
10,4307560,82847,560451,67,56,31.71,40,7,624835,0.13,0
7,371236,228171,1098168,96,87,31.7,207,1,823796,2.96,1
13,3210129,221811,218223,80,58,14.69,140,1,675705,0.07,0
14,289743,323099,1236981,84,88,32.42,361,0,1550738,4.27,1
4,4842179,223739,1428151,88,84,27.74,672,9,575870,0.29,1
8,4312924,359924,532327,87,92,17.02,323,1,1463663,0.12,0
5,2155206,177813,139270,64,76,14.95,955,6,1114750,0.06,1
1,4288077,109919,165426,96,61,34.25,466,2,635308,0.04,0
4,1338422,384998,1314544,55,74,26.38,735,3,1808253,0.98,1
3,958795,226746,351679,57,92,16.36,740,3,1929151,0.37,0
9,1964688,204020,3436,89,78,24.26,515,3,1904164,0.0,0
8,3157817,71768,696217,71,80,22.15,540,1,1018027,0.22,0
1,2904489,53262,1064633,50,83,20.74,204,5,1880410,0.37,1
6,439647,30605,525598,62,82,24.34,966,0,1669448,1.2,0
9,4684266,88590,468571,73,76,21.13,900,4,1203652,0.1,0
7,4293776,300375,996497,70,51,24.64,907,1,1753059,0.23,0
4,4714153,89397,846454,94,63,32.23,827,8,239881,0.18,0
13,4938696,87123,664266,92,62,34.8,351,1,1819471,0.13,0
17,4780784,285659,542834,53,73,26.28,732,5,968266,0.11,0
2,3997920,359355,1147388,56,54,32.83,595,3,150012,0.29,1
5,3972515,288744,1046584,61,83,30.75,369,5,483016,0.26,0
12,3142609,168964,557437,62,72,13.85,857,1,411095,0.18,0
8,2000200,341454,1041564,93,68,32.99,339,1,441258,0.52,0
6,624632,178767,1424311,65,79,7.12,556,6,189821,2.28,1
8,1772732,145501,1247029,55,98,14.9,431,2,423976,0.7,0
18,2140593,145678,679044,63,92,24.2,925,2,1915664,0.32,0
3,1709837,124380,1340578,100,65,20.81,175,6,1919931,0.78,0
12,2940855,181206,1093906,97,99,21.27,752,7,310709,0.37,0
3,1691625,383924,1025718,80,89,28.85,823,6,843626,0.61,1
6,3540444,166547,714564,85,83,10.84,670,2,127476,0.2,0
2,3950222,338321,1402923,86,98,34.46,552,2,1724837,0.36,0
12,1580188,162802,1336013,90,60,18.12,521,6,153017,0.85,0
2,3327555,162185,876861,84,63,33.5,505,2,1950511,0.26,0
6,3260465,161083,135701,59,97,16.49,173,1,766866,0.04,0
17,3369451,65746,5704,66,96,23.05,933,6,1713858,0.0,0
3,3018767,395219,1181424,100,64,18.51,87,2,1557961,0.39,0
2,4066610,183925,1236903,91,84,25.28,511,4,773844,0.3,0
20,1662333,357339,572569,79,56,10.51,60,6,573590,0.34,1
8,770217,308962,641260,93,78,17.02,546,1,1993731,0.83,0
12,323199,178393,1162108,56,93,7.05,810,7,325429,3.6,1
4,2328825,293453,424452,67,71,22.94,188,1,542804,0.18,0
5,624190,300320,66780,68,72,33.88,665,3,1620065,0.11,0
13,3672696,78879,918837,64,73,6.38,730,3,1380524,0.25,0
15,2320677,77592,1248853,88,84,24.79,769,7,481194,0.54,0
16,2879244,356872,1000624,93,100,28.25,975,0,1488427,0.35,0
10,3422989,230084,444162,71,59,11.39,131,8,900352,0.13,1
16,2797979,207494,1293531,88,57,13.19,482,5,458485,0.46,0
12,2216307,280728,1366053,91,97,11.05,71,3,1001428,0.62,0
17,4161643,134555,682637,79,97,13.92,668,5,210856,0.16,0
16,2304417,365446,688874,69,61,8.3,274,5,1034379,0.3,0
12,1009195,394552,253130,81,78,16.11,646,8,1244390,0.25,1
8,4410037,28830,238408,91,78,16.07,177,3,1342128,0.05,0
20,1098628,226897,614181,74,72,29.22,319,7,465756,0.56,1
3,3961054,262234,1079420,72,75,29.03,977,0,313513,0.27,0
16,2596716,349210,376645,54,86,28.9,446,5,1866565,0.15,1
13,2755517,275735,432911,99,81,22.01,943,4,1359046,0.16,0
19,1269634,103878,42510,90,87,14.78,795,2,102925,0.03,0
8,2543453,135407,1480929,79,55,17.33,886,3,1010680,0.58,0
5,1545649,126869,1161680,97,57,14.53,326,7,430970,0.75,0
20,1201675,267716,1041788,88,66,22.46,118,9,405245,0.87,1
8,2257244,293539,1394288,76,61,33.14,140,1,250685,0.62,0
12,2907929,26738,1472677,91,71,13.53,621,7,1375754,0.51,1
1,4048444,143703,1113790,86,63,18.77,49,6,685761,0.28,1
20,2374749,158977,994048,56,83,24.65,249,0,1913280,0.42,0
6,3342536,29056,783577,54,68,30.34,670,1,163903,0.23,0
18,2041049,250746,1096686,64,55,12.6,273,6,1299609,0.54,1
8,4472513,393800,660531,100,67,13.41,423,2,1514633,0.15,0
7,4128125,125316,140661,91,85,31.55,513,1,1216683,0.03,0
1,4325186,176519,18077,57,86,7.41,50,0,247688,0.0,0
16,3538669,64418,851306,58,87,23.16,181,6,601334,0.24,1
12,4022147,309334,246797,60,64,30.81,927,2,229017,0.06,0
6,824152,36014,169299,71,87,32.65,451,5,220938,0.21,0
20,2445772,214071,1456729,83,89,5.38,175,9,920416,0.6,1
2,4560866,248989,1320474,84,58,16.09,342,7,1414259,0.29,0
14,2504310,191350,1336408,62,55,12.72,648,5,1575081,0.53,1
4,1176264,397707,793480,60,51,22.04,210,6,1341724,0.67,1
1,4293569,273924,1333288,81,65,23.99,195,5,1618354,0.31,1
18,4680757,200330,884015,91,50,34.99,957,6,1757850,0.19,1
13,4128094,52192,992523,64,79,20.38,967,4,721846,0.24,1
2,3165483,377019,410761,87,97,21.54,536,8,635679,0.13,0
9,4619713,371273,94449,50,82,17.43,864,2,444404,0.02,0
2,2990353,53923,569505,95,50,9.43,543,5,209240,0.19,0
9,3261316,99196,1227770,99,88,14.1,590,8,144906,0.38,0
1,2665849,12395,164818,73,65,12.41,852,0,177666,0.06,0
11,3133865,374593,926213,92,66,29.04,839,4,239322,0.3,0
3,782314,393891,1176449,89,97,21.37,830,3,280207,1.5,0
20,4041185,238456,1336078,71,97,13.89,781,8,491135,0.33,1
4,2705700,81028,114064,52,87,19.67,358,0,1905493,0.04,0
18,345693,252463,619675,63,67,11.57,624,3,776425,1.79,1
6,1849734,151056,684116,51,71,10.55,338,0,1989793,0.37,0
3,3888190,365320,966793,81,71,30.8,130,2,1918866,0.25,0
11,1110789,213400,975601,97,84,33.34,837,3,1378179,0.88,1
15,1085621,265315,994185,87,80,7.4,899,0,1286351,0.92,0
5,4693122,299068,86728,82,89,27.95,826,4,211109,0.02,0
20,761548,304721,1226907,95,76,18.6,957,5,676042,1.61,1
10,904824,148783,813842,91,85,16.67,492,0,457520,0.9,0
12,2032500,95548,1154272,55,53,25.68,867,9,1091358,0.57,1
15,4579845,267288,1040963,90,98,12.99,36,9,1480686,0.23,1
17,1903728,135093,273591,88,54,5.62,239,3,1710485,0.14,1
10,4962315,245835,1166530,74,74,11.42,506,3,1263171,0.24,0
6,3577136,338699,86569,83,80,10.55,830,0,134936,0.02,0
18,668451,361992,237963,60,63,6.02,324,1,785799,0.36,0
13,3587841,216084,731025,95,79,14.64,536,9,1766935,0.2,1
3,3422026,280398,1070213,86,96,19.24,148,4,725340,0.31,0
10,4977830,397554,693556,90,61,27.07,854,1,1461180,0.14,0
14,459425,239027,939873,56,76,14.77,643,2,884625,2.05,1
6,710609,218072,750377,95,94,10.84,43,8,1601261,1.06,1
3,4694893,258029,1276865,97,73,11.92,560,4,298201,0.27,0
16,2293333,219047,1072136,71,79,31.74,930,0,1785953,0.47,0
7,830458,375169,131241,97,67,11.14,151,4,1504911,0.16,0
20,2168093,140509,527703,88,63,31.38,575,2,1133685,0.24,0
14,2644913,247784,478704,59,68,18.41,340,0,978574,0.18,0
9,3987132,305107,1183132,70,71,33.03,516,2,734036,0.3,0
15,4009821,13273,1364707,55,75,17.24,907,5,902373,0.34,1
3,995911,25330,18225,98,56,10.33,738,9,1882024,0.02,1
2,4993953,162566,1129035,50,77,21.47,401,4,255339,0.23,1
2,1925240,86422,283080,83,87,22.63,235,0,1874249,0.15,0
3,628910,394233,1002450,63,54,24.06,775,1,679878,1.59,1
18,3469960,13212,881965,85,85,17.34,562,4,1188452,0.25,0
14,4237746,242131,1431597,76,67,6.46,935,8,1615766,0.34,1
20,281171,97594,364413,58,63,23.8,797,4,1526490,1.3,1
18,2673447,142152,845377,55,97,32.99,30,4,523723,0.32,0
10,2383448,304819,742759,80,72,33.73,101,0,1620448,0.31,0
2,1389138,32007,1316100,66,63,22.91,175,4,1829993,0.95,1
1,2449476,123805,1003750,92,81,5.6,185,7,1509034,0.41,1
4,2959374,354785,605109,85,54,8.18,227,8,720890,0.2,1
14,1652242,105815,1469052,70,71,30.02,43,9,970358,0.89,1
1,3663894,318959,1474671,76,77,29.89,826,2,492019,0.4,0
14,983258,355626,147215,90,92,33.38,906,3,1473188,0.15,0
16,2096999,272783,836176,77,61,21.91,710,6,1473900,0.4,1
14,3052889,335737,728309,65,67,30.91,351,6,1405969,0.24,1
20,1560573,88038,1211226,84,85,29.75,581,0,1086569,0.78,0
3,2077887,366043,1390982,85,80,22.68,538,5,1658772,0.67,1
3,1961201,275880,1368051,84,62,28.51,530,8,1818520,0.7,1
9,2537180,263506,616839,94,69,8.77,631,4,608848,0.24,0
6,3685862,26473,1120095,68,94,24.18,612,7,813138,0.3,1
13,1600507,138771,1198826,70,85,33.6,260,9,1274947,0.75,1
2,4435040,135801,92526,82,56,9.86,855,8,1564424,0.02,1
8,4603428,379742,731217,72,72,27.32,200,9,642961,0.16,1
2,2764462,96623,191269,55,83,14.62,312,9,1807279,0.07,1
4,2957398,235097,109365,81,99,29.51,102,2,1429670,0.04,0
15,588742,308964,521291,71,81,25.92,585,0,1379711,0.89,0
4,2521945,225933,298510,52,70,32.79,109,1,967032,0.12,0
13,842911,329733,446171,84,55,26.36,458,4,383691,0.53,0
12,876935,206879,99830,65,65,17.31,734,9,721593,0.11,1
13,1885124,290558,761573,91,84,5.33,562,6,677315,0.4,0
14,3323305,399522,1394142,74,96,28.79,212,5,200532,0.42,0
20,4827163,34220,961800,66,69,17.25,507,3,1343739,0.2,0
18,4273332,70531,809223,88,91,25.12,631,8,1851467,0.19,0
6,601072,382146,1319021,62,90,8.15,368,3,534443,2.19,1
11,2295637,183497,1175442,77,60,31.73,108,2,1671673,0.51,0
2,2988302,19387,1280306,60,81,18.07,974,4,1851619,0.43,1
19,1156010,255752,1152199,59,63,32.59,142,3,1597963,1.0,1
19,3721302,86815,491745,88,73,26.21,393,1,1290038,0.13,0
5,943264,37584,374968,73,93,8.64,66,2,505095,0.4,0
19,4668852,54783,953283,87,88,22.38,452,6,1556727,0.2,0
2,4111372,180881,561182,73,92,32.3,165,1,546845,0.14,0
10,619503,195399,866050,82,80,29.0,22,0,1531325,1.4,0
2,3379888,134494,966754,66,66,17.54,549,1,1181150,0.29,0
11,358253,125814,1090346,93,74,33.65,333,7,280738,3.04,1
18,869745,260139,642313,85,58,13.06,346,7,1232239,0.74,1
15,3411369,151929,1247883,84,71,16.25,100,9,883973,0.37,1
9,1859537,183333,422701,55,94,27.49,172,1,521723,0.23,0
19,1479898,345732,1088861,65,97,11.99,421,5,1008976,0.74,1
9,2564840,256509,1166289,94,84,20.46,839,6,1328203,0.45,0
3,971143,23580,687831,77,86,26.86,507,0,724040,0.71,0
9,4106377,28240,572959,90,66,24.32,830,6,1136079,0.14,0
14,4690998,264351,380360,81,77,9.66,86,7,509798,0.08,0
19,4185853,355590,1005655,75,50,23.89,108,8,126631,0.24,1
7,1661433,376677,644158,60,58,22.18,154,7,491046,0.39,1
16,3548549,264271,1176473,74,98,21.74,898,2,1822100,0.33,0
16,1526325,90974,406914,80,62,29.78,221,7,1497540,0.27,1
1,4890693,83401,769814,70,96,10.52,447,2,917078,0.16,0
4,2347865,223165,759242,94,81,27.55,959,5,1038310,0.32,0
4,3142050,174340,695089,100,77,27.83,198,3,552273,0.22,0
7,1776845,275790,11171,52,80,26.68,358,6,187633,0.01,1
8,1188722,196443,448381,61,57,20.18,98,7,1596687,0.38,1
17,2237398,258123,49948,100,57,16.87,616,9,279046,0.02,0
5,3727110,314960,559013,89,83,16.84,552,5,1028788,0.15,0
7,4489639,99460,281594,95,72,27.01,397,9,244929,0.06,1
20,1265560,316256,1455092,90,59,19.94,184,3,753566,1.15,1
20,2954036,61048,912332,74,86,15.15,559,7,1758288,0.31,1
